game_id,id,value
4603,2001,Action Points
4603,2040,Hand Management
4603,2048,Pattern Building
4603,2876,Race
4603,2686,Take That
4604,2004,Set Collection
4604,2686,Take That
4606,2001,Action Points
4606,2046,Area Movement
4606,2023,Cooperative Game
4606,2040,Hand Management
4606,2047,Memory
4606,2016,Secret Unit Deployment
4606,2019,Team-Based Game
4606,2002,Tile Placement
4607,2676,Grid Movement
4607,2026,Hexagon Grid
4609,2009,Trick-taking
4610,2040,Hand Management
4612,2039,Line Drawing
4612,2047,Memory
4613,2081,Network and Route Building
4613,2005,Stock Holding
4613,2002,Tile Placement
4614,2039,Line Drawing
4614,2047,Memory
4614,2048,Pattern Building
4614,2004,Set Collection
4616,2001,Action Points
4616,2676,Grid Movement
4616,3005,Slide/Push
4616,2940,Square Grid
4616,2974,Zone of Control
4617,2013,Commodity Speculation
4617,2007,Pick-up and Deliver
4618,2035,Roll / Spin and Move
4618,2004,Set Collection
4620,2047,Memory
4620,2004,Set Collection
4621,2072,Dice Rolling
4621,2850,Events
4621,2041,Open Drafting
4621,2007,Pick-up and Deliver
4621,2078,Point to Point Movement
4621,2876,Race
4621,2028,Role Playing
4621,2035,Roll / Spin and Move
4621,2686,Take That
4621,2008,Trading
4621,2015,Variable Player Powers
4623,2001,Action Points
4623,2072,Dice Rolling
4623,2026,Hexagon Grid
4623,2016,Secret Unit Deployment
4624,2014,Betting and Bluffing
4624,2035,Roll / Spin and Move
4625,2046,Area Movement
4625,2072,Dice Rolling
4625,2026,Hexagon Grid
4625,2011,Modular Board
4625,2947,Movement Points
4625,2070,Simulation
4626,2019,Team-Based Game
4627,2072,Dice Rolling
4627,2026,Hexagon Grid
4628,2035,Roll / Spin and Move
4629,2035,Roll / Spin and Move
4630,2026,Hexagon Grid
4630,2011,Modular Board
4630,2055,Paper-and-Pencil
4630,2020,Simultaneous Action Selection
4630,2015,Variable Player Powers
4632,2004,Set Collection
4633,2040,Hand Management
4634,2003,Rock-Paper-Scissors
4634,2020,Simultaneous Action Selection
4634,2015,Variable Player Powers
4635,2028,Role Playing
4635,2020,Simultaneous Action Selection
4635,2015,Variable Player Powers
4636,2080,Area Majority / Influence
4636,2046,Area Movement
4636,2043,Enclosure
4636,2891,Hidden Roles
4637,2023,Cooperative Game
4637,2035,Roll / Spin and Move
4637,2939,Track Movement
4638,2004,Set Collection
4641,2001,Action Points
4641,2035,Roll / Spin and Move
4642,2072,Dice Rolling
4643,2048,Pattern Building
4643,2078,Point to Point Movement
4645,2018,Campaign / Battle Card Driven
4646,2011,Modular Board
4646,2035,Roll / Spin and Move
4647,3002,Deduction
4647,2072,Dice Rolling
4647,2676,Grid Movement
4647,2026,Hexagon Grid
4647,2047,Memory
4647,2016,Secret Unit Deployment
4649,2015,Variable Player Powers
4650,2012,Auction/Bidding
4650,2014,Betting and Bluffing
4651,2072,Dice Rolling
4651,2676,Grid Movement
4651,2026,Hexagon Grid
4651,2947,Movement Points
4651,2855,Ratio / Combat Results Table
4651,2822,Scenario / Mission / Campaign Game
4651,2070,Simulation
4651,2974,Zone of Control
4652,2028,Role Playing
4653,2035,Roll / Spin and Move
4653,2015,Variable Player Powers
4653,2017,Voting
4654,2023,Cooperative Game
4654,2035,Roll / Spin and Move
4654,2027,Storytelling
4655,2026,Hexagon Grid
4656,2676,Grid Movement
4659,2073,Acting
4659,2017,Voting
4661,2027,Storytelling
4661,2019,Team-Based Game
4662,2047,Memory
4664,2012,Auction/Bidding
4664,2014,Betting and Bluffing
4664,2019,Team-Based Game
4664,2009,Trick-taking
4666,2026,Hexagon Grid
4667,2040,Hand Management
4667,2016,Secret Unit Deployment
4668,2676,Grid Movement
4668,2007,Pick-up and Deliver
4668,2661,Push Your Luck
4668,2876,Race
4668,2035,Roll / Spin and Move
4668,2940,Square Grid
4668,2686,Take That
4670,2055,Paper-and-Pencil
4670,2035,Roll / Spin and Move
4670,2866,Targeted Clues
4671,2015,Variable Player Powers
4673,2035,Roll / Spin and Move
4674,2072,Dice Rolling
4674,2676,Grid Movement
4674,2026,Hexagon Grid
4674,2947,Movement Points
4674,2855,Ratio / Combat Results Table
4674,2070,Simulation
4675,2072,Dice Rolling
4675,2676,Grid Movement
4675,2026,Hexagon Grid
4675,2855,Ratio / Combat Results Table
4675,2070,Simulation
4676,2046,Area Movement
4677,2072,Dice Rolling
4677,2676,Grid Movement
4677,2026,Hexagon Grid
4677,2947,Movement Points
4677,2855,Ratio / Combat Results Table
4677,2070,Simulation
4678,2026,Hexagon Grid
4678,2007,Pick-up and Deliver
4679,2854,Critical Hits and Failures
4679,2072,Dice Rolling
4679,2954,Relative Movement
4679,2070,Simulation
4679,2020,Simultaneous Action Selection
4680,2072,Dice Rolling
4680,2676,Grid Movement
4680,2026,Hexagon Grid
4680,2070,Simulation
4683,2072,Dice Rolling
4683,2026,Hexagon Grid
4684,2041,Open Drafting
4684,2005,Stock Holding
4684,2008,Trading
4687,2035,Roll / Spin and Move
4688,2080,Area Majority / Influence
4688,2018,Campaign / Battle Card Driven
4688,2893,Communication Limits
4688,2947,Movement Points
4688,2016,Secret Unit Deployment
4688,2070,Simulation
4688,2019,Team-Based Game
4693,2047,Memory
4693,2685,Player Elimination
4693,2661,Push Your Luck
4693,2686,Take That
4695,2035,Roll / Spin and Move
4697,2026,Hexagon Grid
4700,2035,Roll / Spin and Move
4701,2035,Roll / Spin and Move
4702,2035,Roll / Spin and Move
4703,2007,Pick-up and Deliver
4703,2035,Roll / Spin and Move
4704,2035,Roll / Spin and Move
4705,2028,Role Playing
4706,2028,Role Playing
4707,2028,Role Playing
4708,2028,Role Playing
4709,2028,Role Playing
4710,2028,Role Playing
4711,2028,Role Playing
4712,2072,Dice Rolling
4712,2676,Grid Movement
4712,2026,Hexagon Grid
4712,2947,Movement Points
4712,2855,Ratio / Combat Results Table
4712,2070,Simulation
4712,2015,Variable Player Powers
4712,2897,Variable Set-up
4713,2035,Roll / Spin and Move
4724,2011,Modular Board
4724,2035,Roll / Spin and Move
4725,2026,Hexagon Grid
4725,2016,Secret Unit Deployment
4726,2046,Area Movement
4726,2016,Secret Unit Deployment
4726,2015,Variable Player Powers
4727,2028,Role Playing
4728,2001,Action Points
4728,2046,Area Movement
4728,2021,Area-Impulse
4728,2047,Memory
4728,2011,Modular Board
4728,2016,Secret Unit Deployment
4728,2015,Variable Player Powers
4729,2041,Open Drafting
4729,2016,Secret Unit Deployment
4729,2020,Simultaneous Action Selection
4730,2028,Role Playing
4731,2028,Role Playing
4732,2026,Hexagon Grid
4732,2975,Line of Sight
4732,2947,Movement Points
4732,2055,Paper-and-Pencil
4732,2822,Scenario / Mission / Campaign Game
4732,2019,Team-Based Game
4732,2897,Variable Set-up
4733,2012,Auction/Bidding
4733,2072,Dice Rolling
4733,2676,Grid Movement
4733,2026,Hexagon Grid
4733,2947,Movement Points
4733,2055,Paper-and-Pencil
4733,2016,Secret Unit Deployment
4733,2070,Simulation
4733,2897,Variable Set-up
4734,2080,Area Majority / Influence
4734,2046,Area Movement
4734,2070,Simulation
4736,2040,Hand Management
4736,2041,Open Drafting
4737,2048,Pattern Building
4737,2060,Pattern Recognition
4737,2002,Tile Placement
4740,2026,Hexagon Grid
4740,2016,Secret Unit Deployment
4740,2020,Simultaneous Action Selection
4741,2854,Critical Hits and Failures
4741,2846,Once-Per-Game Abilities
4741,2015,Variable Player Powers
4742,2047,Memory
4742,2035,Roll / Spin and Move
4743,2028,Role Playing
4745,2018,Campaign / Battle Card Driven
4745,2040,Hand Management
4745,2016,Secret Unit Deployment
4746,3002,Deduction
4746,2676,Grid Movement
4746,2947,Movement Points
4746,2007,Pick-up and Deliver
4746,2685,Player Elimination
4746,2876,Race
4746,2940,Square Grid
4746,2686,Take That
4746,2897,Variable Set-up
4747,2028,Role Playing
4748,2028,Role Playing
4749,2028,Role Playing
4750,2028,Role Playing
4751,2028,Role Playing
4752,2028,Role Playing
4753,2002,Tile Placement
4754,2072,Dice Rolling
4754,2850,Events
4754,2676,Grid Movement
4754,2026,Hexagon Grid
4754,2055,Paper-and-Pencil
4754,2685,Player Elimination
4754,2822,Scenario / Mission / Campaign Game
4754,2016,Secret Unit Deployment
4754,2070,Simulation
4754,2897,Variable Set-up
4755,2035,Roll / Spin and Move
4756,2011,Modular Board
4758,2035,Roll / Spin and Move
4759,2046,Area Movement
4759,2013,Commodity Speculation
4759,2023,Cooperative Game
4759,2035,Roll / Spin and Move
4759,2015,Variable Player Powers
4760,2028,Role Playing
4761,2028,Role Playing
4762,2028,Role Playing
4764,2072,Dice Rolling
4764,2661,Push Your Luck
4764,2004,Set Collection
4765,2035,Roll / Spin and Move
4766,3002,Deduction
4766,2072,Dice Rolling
4766,2676,Grid Movement
4766,2055,Paper-and-Pencil
4766,2035,Roll / Spin and Move
4766,2940,Square Grid
4766,2897,Variable Set-up
4767,2046,Area Movement
4767,3002,Deduction
4767,2072,Dice Rolling
4767,2055,Paper-and-Pencil
4769,2026,Hexagon Grid
4769,2863,Minimap Resolution
4769,2020,Simultaneous Action Selection
4770,2072,Dice Rolling
4770,2015,Variable Player Powers
4771,2035,Roll / Spin and Move
4771,2020,Simultaneous Action Selection
4772,2026,Hexagon Grid
4773,2046,Area Movement
4773,2057,Chit-Pull System
4773,2072,Dice Rolling
4773,2020,Simultaneous Action Selection
4774,2026,Hexagon Grid
4776,2035,Roll / Spin and Move
4777,2040,Hand Management
4778,2072,Dice Rolling
4778,2026,Hexagon Grid
4778,2831,Real-Time
4779,2902,Income
4779,2911,Ownership
4779,2035,Roll / Spin and Move
4779,2004,Set Collection
4779,2005,Stock Holding
4779,2939,Track Movement
4781,2016,Secret Unit Deployment
4782,2028,Role Playing
4784,2070,Simulation
4785,2028,Role Playing
4787,2035,Roll / Spin and Move
4788,2002,Tile Placement
4789,2035,Roll / Spin and Move
4790,2035,Roll / Spin and Move
4792,2860,Flicking
4794,2046,Area Movement
4797,2072,Dice Rolling
4797,2860,Flicking
4797,2055,Paper-and-Pencil
4797,2876,Race
4797,2035,Roll / Spin and Move
4797,2897,Variable Set-up
4798,2004,Set Collection
4799,2072,Dice Rolling
4799,2040,Hand Management
4799,2004,Set Collection
4802,2046,Area Movement
4802,2012,Auction/Bidding
4802,2072,Dice Rolling
4802,2015,Variable Player Powers
4803,2028,Role Playing
4804,2028,Role Playing
4805,2028,Role Playing
4806,2028,Role Playing
4809,2023,Cooperative Game
4809,2035,Roll / Spin and Move
4811,2072,Dice Rolling
4811,2676,Grid Movement
4811,2026,Hexagon Grid
4811,2055,Paper-and-Pencil
4811,2855,Ratio / Combat Results Table
4811,2822,Scenario / Mission / Campaign Game
4811,2070,Simulation
4811,2849,Tech Trees / Tech Tracks
4811,2897,Variable Set-up
4812,2035,Roll / Spin and Move
4813,2046,Area Movement
4813,2072,Dice Rolling
4813,2070,Simulation
4814,2046,Area Movement
4815,2072,Dice Rolling
4815,2026,Hexagon Grid
4815,2070,Simulation
4816,2009,Trick-taking
4818,2026,Hexagon Grid
4819,2028,Role Playing
4820,2028,Role Playing
4821,2028,Role Playing
4822,2028,Role Playing
4823,2028,Role Playing
4824,2028,Role Playing
4825,2028,Role Playing
4826,2028,Role Playing
4827,2028,Role Playing
4828,2028,Role Playing
4829,2028,Role Playing
4830,2028,Role Playing
4831,2020,Simultaneous Action Selection
4832,2072,Dice Rolling
4832,2026,Hexagon Grid
4833,2026,Hexagon Grid
4833,2016,Secret Unit Deployment
4835,2026,Hexagon Grid
4836,2026,Hexagon Grid
4837,2026,Hexagon Grid
4838,2026,Hexagon Grid
4839,2072,Dice Rolling
4839,2676,Grid Movement
4839,2026,Hexagon Grid
4839,2070,Simulation
4841,2072,Dice Rolling
4841,2850,Events
4841,2676,Grid Movement
4841,2026,Hexagon Grid
4841,2947,Movement Points
4841,2070,Simulation
4842,2015,Variable Player Powers
4843,2046,Area Movement
4845,2078,Point to Point Movement
4845,2035,Roll / Spin and Move
4847,2026,Hexagon Grid
4848,2072,Dice Rolling
4848,2676,Grid Movement
4848,2026,Hexagon Grid
4848,2947,Movement Points
4848,2855,Ratio / Combat Results Table
4848,2822,Scenario / Mission / Campaign Game
4848,2070,Simulation
4848,2974,Zone of Control
4851,2676,Grid Movement
4851,2078,Point to Point Movement
4851,2070,Simulation
4851,2940,Square Grid
4851,2861,Static Capture
4852,2072,Dice Rolling
4852,2026,Hexagon Grid
4852,2822,Scenario / Mission / Campaign Game
4852,2070,Simulation
4852,2974,Zone of Control
4853,2014,Betting and Bluffing
4854,2072,Dice Rolling
4854,2026,Hexagon Grid
4854,2070,Simulation
4855,2035,Roll / Spin and Move
4855,2015,Variable Player Powers
4857,2012,Auction/Bidding
4857,2014,Betting and Bluffing
4857,2023,Cooperative Game
4857,2020,Simultaneous Action Selection
4857,2019,Team-Based Game
4858,2955,Mancala
4860,2028,Role Playing
4861,2003,Rock-Paper-Scissors
4861,2020,Simultaneous Action Selection
4862,2072,Dice Rolling
4862,2019,Team-Based Game
4864,2035,Roll / Spin and Move
4866,2046,Area Movement
4866,2007,Pick-up and Deliver
4866,2035,Roll / Spin and Move
4867,2028,Role Playing
