game_id,id,value
258,18333,Nature Fluxx
258,356084,Olympus Fluxx
258,117838,Oz Fluxx
258,73538,Pirate Fluxx
258,156108,Regular Show Fluxx
258,302421,SpongeBob SquarePants Fluxx
258,102104,Star Fluxx
258,246531,Star Trek Fluxx
258,268274,Star Trek: Deep Space Nine Fluxx
258,246530,Star Trek: The Next Generation Fluxx
258,318392,Star Trek: Voyager Fluxx
258,246986,Star Wars Fluxx
258,8804,Stoner Fluxx
258,328926,Tiny Fluxx
258,334784,Wonderland Fluxx
258,29387,Zombie Fluxx
259,249773,Atlantic Storm: Admiral's Edition
259,20079,Pacific Typhoon
263,19591,Big Manitou
267,29972,El Capitán
271,64583,SWAT!
271,29018,Take It!
274,14522,Combat Soldiers: In the Battle of the Bulge
277,177927,Res Publica: 2230AD
278,27802,Anno 1701: Das Kartenspiel
278,66056,Rivals for Catan
280,4388,"Rome: Imperium, Circus Maximus, Hannibal vs Rome"
283,7614,A World at War
283,1563,Rise and Decline of the Third Reich
284,128780,Pax Porfiriana
284,69186,Lords of the Sierra Madre
285,17835,Monsters Menace America
287,35265,Kombi-Kolor
290,8337,Wapi
292,37376,Gem Dealer
292,883,Ivanhoe
292,174065,Pan tu nie stał! Demoludy
294,492,Aladdin's Dragons
294,363455,Keydom's Dragons
296,245645,Franchise
299,28096,De Bellis Magistrorum Militum: Wargame Rules for Ancient and Medieval Battle from 3000 BC to 1525 AD
299,8495,De Bellis Multitudinis: Wargames Rules for Ancient and Medieval Battles – 3000 BC to 1500 AD
299,31583,De Bellis Napoleonicis
299,12715,De Bellis Renationis
299,284578,De Bellis Velitum
299,5369,Hordes of the Things
299,31167,"Horse, Foot and Guns"
300,286667,Tutankhamun
308,3128,Clippers
308,3348,Santa Fe Rails
309,394,Kahuna
309,4330,Kanaloa
312,147623,Friese's Landlord
313,45319,Alcazar
313,247785,Chartered: The Golden Age
315,311694,Two-King Bagh Chal
317,32208,Mafioso
320,13464,Alfapet
320,391992,Monopoly Scrabble
320,373490,Póker de letras
320,392954,Scrabble BINGO
320,2318,Scrabble Junior
320,375772,Scrabble Trap Tiles
320,401946,Scrabble: Dr. Seuss
320,353598,Star Wars: Scrabble
320,300447,Twister Scrabble
320,41587,Эрудит (Polymath)
321,325925,Die Maulwurf Company Demo
321,245131,Die Maulwurf Company Mitbringspiel
321,2962,Inner Circle
327,4410,Barn Buzzin' Goofy
327,397459,Bluey Keepy Uppy
327,32048,Bobbin' Bumblebee
327,173341,Loopin' Chewie
337,18791,Star Wars: Attack of the Clones Card Game
339,146994,Quiddler Junior
339,179203,Quiddler Mini Round
352,3293,König Artus Tafelrunde
353,466,Inkognito
359,355622,Racing Hedgehogs
361,204599,Around the World in 80 Days
368,83197,Zen Master
372,38387,Los Banditos
372,760,Battle Line
372,297985,Battle Line: Medieval
372,295155,Knights Poker
372,300930,Schotten Totten 2
372,340252,East-West
372,322864,The Fifth Column
383,1382,Winner's Circle
388,21051,Tooor!
394,4330,Kanaloa
394,309,Arabana-Ikibiti
397,4175,Diskwars: Legend of the Five Rings
397,769,Star Trek Red Alert!
397,146418,Warhammer: Diskwars
397,156053,Warhammer: Diskwars – Hammer and Hold
397,156054,Warhammer: Diskwars – Legions of Darkness
398,34701,Thor
398,95345,Irish Wolf
400,512,Holiday!
413,139,Hoax
415,943,Ligretto
416,39623,A to Z Electronic
416,27542,A to Z Jr.
416,161098,A-Ö
420,24225,Boxcars
426,16444,The Battle of the Bulge
430,2738,The Gnumies
431,6249,Alhambra
431,66190,New York
432,268586,6 nimmt! 25 Jahre
432,286533,6 nimmt! Brettspiel
432,40958,6 nimmt! Junior
432,406321,6 nimmt!: 30 Jahre-Edition
432,31503,Slide 5
432,153,Take 5!
432,136117,The Walking Dead Card Game
432,205885,X nimmt!
436,5628,Bid & Bluff
437,8985,The Lord of the Rings Labyrinth
437,130600,Star Wars Labyrinth
437,1219,Labyrinth
438,55763,Mister X
438,534,N.Y. Chase
438,30879,Police 07
438,261844,Scotland Yard Duell: Happy Meal Edition
438,171665,Scotland Yard Junior
438,148740,Scotland Yard Master
438,100881,Scotland Yard Swiss Edition
438,375696,Scotland Yard: 40 Jahre Jubiläumsedition
438,216301,Scotland Yard: Das Kartenspiel
438,394126,Scotland Yard: Italia
438,369007,Scotland Yard: Sherlock Holmes Edition
438,264970,Scotland Yard: The Dice Game
438,94837,Scotland Yard: The Hunt for Mister X
438,255744,Scotland Yard: Tokyo
438,332664,Scotland Yard: Venice
443,616,What's That on My Head?
450,24213,Octi for Kids
451,262383,Beutelschneider
458,34653,"I Say, Holmes!"
458,154881,Sherlock Holmes: The Card Game – Designer Edition
459,494,Ave Caesar
460,539,Dampfross
460,48159,Railway Rivals
462,13575,Bunny Zick-Zack
466,353,Inkognito: The Card Game
469,1132,Top Secret
472,359127,Dragonquest: A Fantasy Dice Game
472,310636,Drakborgen
472,5177,Drakborgen Legenden
472,397614,Drakborgen: En färd in i det okända
472,71061,DungeonQuest (Third Edition)
478,205398,Citadels
478,130060,Ohne Furcht und Adel Sonderausgabe
481,341286,Eriantys
483,250,Colonial Diplomacy
484,1917,Stratego
488,23293,Räuber
489,3321,Die Pyramiden des Jaguar
491,18100,China
491,153625,Han
491,270109,Iwari
492,53103,Aladdin's Dragons
492,363455,Keydom's Dragons
492,294,Keydom
494,459,Ausgebremst
497,113503,Invasion of the Garden Gnomes
499,169368,Arbos Apfel
499,131308,Arbos XXL
501,9254,Jump the Queue
507,109601,Dallas
507,3528,Priceless
508,158982,Blue Max: World War I Air Combat
508,10501,Canvas Eagles: War in the Skies 1914 - 1918
512,1924,Maloney's Inheritance
512,400,Shanghai
515,159513,Auf geht's!
520,61692,Axis & Allies: Europe 1940
526,266553,Abalone Junior
526,31968,Abalone Quattro
526,89951,Offboard
529,48,Krieg und Frieden
533,323495,Labyrinth das Kartenspiel Demo
534,438,Scotland Yard
539,25312,Dampfross 2
539,460,Railway Rivals
545,24209,Kaleidos Junior
550,172164,Dohdles!
551,88827,Battle Cry: 150th Civil War Anniversary Edition
551,10630,Memoir '44
553,56342,Chez Cthulhu
553,9962,Chez Goth
553,4604,Chez Greek
553,6250,Chez Grunt
553,22169,Chez Guevara
554,411440,La Città
559,58602,Cable Car
559,329946,Metro: City Edition
568,199938,Panic
569,31505,Little Amadeus Maestro
571,4713,Conflix!
574,348968,Formula Fun
587,279972,Mauern Babylon
589,324937,Wiz-War (9th Edition)
589,104710,Wiz-War (Eighth Edition)
590,120618,1000 Bornes Express
590,290774,Build Me: The Architect Game
590,72048,Cardgame Space Cruiser Yamato
590,330581,Dick Tracy
590,207686,Mille Bornes: Edition spéciale Sécurité Routière
590,313925,Mille Bornes: Mario Kart
590,2099,Online: Internet Card Game
590,2253,Touring
593,207063,Donkey Derby
594,11572,The Case of the Elusive Assassin
606,2051,Pico
609,32114,Merchants
610,4384,Im Schatten des Sonnenkönigs
616,443,Code 777
616,1268,What's That on My Head?
618,218489,Clutch Baseball
620,38996,Washington's War
621,22999,"25 Words or Less: People, Places and Things Edition"
622,2284,Fight!
623,1405,Adventurer: A Game of Man to Man Brawling in the Far Future
624,13875,Quoridor Junior
624,411617,Quoridor Pac-Man
624,7581,Pinko Pallino
626,267402,War and Peace: Game of the Napoleonic Wars
630,387303,Double Quick!: The Card Game
631,5389,Niki Lauda's Formel 1
632,175117,Celestia
635,27167,Flotte Flitzer
638,191963,Thunder & Lightning
639,97915,Bios: Megafauna
644,232635,Shipwrecked
673,193577,Star Traders
677,257803,Would you rather..?: Filthy Edition
677,228895,Would You Rather...? Kinda Clean Party Edition
677,292733,Would You Rather...? Prove It
677,165294,"Zobmondo!! Would You Rather...? twisted, sick and wrong"
681,123163,QUAD
684,13608,Monopoly: The Card Game Deluxe Edition
686,369084,Tatsu
687,2473,Winkeladvokat
688,258115,The Dragon and The Cross
696,94724,The Big Idea
697,267991,Conspiracy: The Solomon Gambit
697,31909,Die Jagd nach dem Gral
697,311232,Subterfuge
699,328586,HeroQuest: The Card Game
703,11278,Trajan: Ancient Wars Series
705,11278,Trajan: Ancient Wars Series
711,10,Elfenland
711,180325,Elfenroads
712,212445,Blood Bowl (2016 Edition)
712,15985,Blood Bowl: Living Rulebook
712,356631,Dungeonbowl
712,2288,Blood Bowl (Second Edition)
714,5336,Talisman (Third Edition)
714,27627,Talisman: Revised 4th Edition
718,105,Colossal Arena
732,733,Don't Make Me Laugh Jr.
733,732,Don't Make Me Laugh
741,11278,Trajan: Ancient Wars Series
742,11278,Trajan: Ancient Wars Series
747,10174,Bitter Woods (Fourth Edition)
747,144607,Bitter Woods: Designer Edition
752,2760,Knights of the Dinner Table: Orcs at the Gates
753,316962,Panzerkrieg: Designer Signature Edition
753,9991,Von Manstein: Battles for the Ukraine 1941-1944
760,297985,Battle Line: Medieval
760,340252,East-West
760,372,Schotten Totten
769,397,Diskwars
772,3368,Trödeln
775,2537,Draco & Co
788,34119,Tales of the Arabian Nights
790,4432,Burgenland
798,7118,Ace of Aces: Handy Rotary Deluxe Edition
804,342070,Thunder Road: Vendetta
806,74678,West Riding Revisited
811,13169,My First Rummikub
811,183233,Rummikub Kids Edition
811,237792,Rummikub Twist
814,98085,Seven Dragons
815,71676,Back to the Future: The Card Game
815,268276,Star Trek Chrono-Trek
822,6779,The Ark of the Covenant
822,137492,Carcassonne Demo
822,230751,Carcassonne für 2
822,206940,Carcassonne: Amazonas
822,163370,Carcassonne: Gold Rush
822,4390,Carcassonne: Hunters and Gatherers
822,182082,Carcassonne: Over Hill and Dale
822,256065,Carcassonne: Safari
822,147303,Carcassonne: South Seas
822,180564,Carcassonne: Star Wars
822,7717,Carcassonne: The Castle
822,12902,Carcassonne: The City
822,16216,Carcassonne: The Discovery
822,131014,Carcassonne: Winter Edition
822,41010,My First Carcassonne
822,34615,New World: A Carcassonne Game
822,30662,Travel Carcassonne
825,6982,Mission Command Air
826,224031,Cartagena
826,25823,Cartagena 2. The Pirate's Nest
826,380924,Cartagena: Escape Diaries
829,205669,Battle of the Bands: Deluxe Edition
829,9782,Battle of the Bands: Encore Edition
829,159577,Battle of the Bands: World Tour Edition
834,13223,The Best of Chronology
834,43856,Chronology
834,31525,Chronology Junior
834,395369,Chronology: Disney Edition
834,29810,Chronology: Sports Edition
834,306677,Wtedy kiedy
841,2569,Pick Picknic
853,93138,Schlacht am Buffet
855,249411,Cuzco
858,216695,Blindes Huhn extrem
859,28,Illuminati
865,1436,Billionaire
867,37379,Netzwerk
867,226,Isi
883,37376,Gem Dealer
883,174065,Pan tu nie stał! Demoludy
883,292,Attacke
886,997,Canaletto
891,379178,Cranium 25th Anniversary Edition
891,88608,Cranium Cards
891,64812,Cranium Dice Game
899,10123,Movie Mania for Kids
900,27800,The Market of Alturien
902,72,Verräter
904,113511,Silver Screen
912,251364,Pacific Victory: Pacific Theater of WW2 – Second Edition
925,142503,One Night Werewolf
929,1814,Dilbert: Corporate Shuffle
932,215311,Downforce
932,7956,Formel 1 Nürburgring
932,5389,Niki Lauda's Formel 1
932,2017,Tempo
936,20963,Fury of Dracula (Second Edition)
938,374720,Disney Princess: Enchanted Forest
938,287132,Junior Sagaland
938,110525,Sagaland Mitbringspiel
938,309407,The Wizard of Oz
939,183880,Risk: Star Wars Edition
943,415,Espresso
943,55835,Ligretto Dice
943,43017,Ligretto Junior
943,293458,Ligretto Kids
943,292831,Ligretto Probe-Version
943,46586,Ratuki
944,6209,Mag·Blast (Second Edition)
983,21916,Double Tangoes
986,401185,Clash of Magic Schools
987,371431,Kingmaker
988,8668,Igloo Pop
997,886,Der Garten des Sonnenkönigs
1000,1021,Harun
1000,1714,Moonstar
1000,1053,Orbit
1014,107704,Fief
1014,152470,Fief: France 1429
1014,6909,Fief
1017,164698,Fresh Fish
1021,1000,Corona
1021,1714,Moonstar
1029,292903,Lieber bairisch sterben
1033,4017,Charlemagne: Dark Ages in Europe
1037,156714,Doomtown: Reloaded
1038,21611,The Mind Game
1041,4401,Canal Grande
1053,1000,Corona
1094,5458,EuroHit
1098,371182,Judge Dredd: The Game of Crime-Fighting in Mega-City One
1111,11573,Celebrity Taboo
1111,97747,Electronic Taboo
1111,223222,Midnight Taboo
1111,177799,Taboo Buzz'd
1111,8998,Taboo Junior
1111,297783,Taboo Speak Out
1111,404715,Taboo Uncensored
1111,286408,Taboo: Kids vs. Parents
1117,193062,Bidder Up!
1117,56786,Kuhhandel Master
1122,35354,Dry Gulch Junction
1126,2795,Car Wars
1127,5899,Fantasy Adventures
1132,469,In Teufels Küche
1132,26204,Spion & Spion
1143,22038,Warrior Knights
1155,12538,Clocktowers
1155,54643,Skyline 3000
1159,107255,Evo (Second Edition)
1163,10658,Ali Baba
1166,11574,Nicht geheuer im Gemäuer (Kleiner Geist und Wirbelwind)
1188,55597,Chaos Marauders (Second Edition)
1194,156175,Championship Formula Racing
1197,247269,Sprint 3
1198,34583,Set Cubed
1198,128290,SET Junior
1198,168390,Set Schnupperspiel
1198,324784,SET: Print & Play Demo
1208,407694,18Texas
1211,5178,Marrakesh
1217,1219,Labyrinth
1218,1219,Labyrinth
1219,274205,3D Labyrinth
1219,130601,The Amazing Spider-Man Labyrinth
1219,1218,Junior Labyrinth
1219,364787,Labyrinth: Disney Villains
1219,368941,Labyrinth: Team Edition
1219,8985,The Lord of the Rings Labyrinth
1219,437,Master Labyrinth
1219,176193,Ocean Labyrinth
1219,1217,Secret Labyrinth
1219,130600,Star Wars Labyrinth
1219,264968,Thomas the Tank Engine and Friends Luggage on the Line
1220,62280,Happy Birthday!
1224,158861,Athlas: Duel for Divinity
1238,32154,Down Under
1250,10707,Hacker: Deluxe Edition
1255,2771,Maginor
1258,2578,Phase 10 Dice
1260,369086,L'escroc
1261,167270,Medina (Second Edition)
1262,55829,Axis & Allies: Pacific 1940
1268,320813,Egghead
1268,616,What's That on My Head?
1269,286312,Skip-Bo Dice Game
1269,116821,Skip-Bo Dice Game
1269,40507,Skip-Bo Junior
1269,375159,Skip-Bo Masters
1269,324189,Skip-Bo Pocket
1270,12488,WARS Trading Card Game
1274,27838,Femettan
1275,2119,221B Baker St.: Sherlock Holmes & the Time Machine
1293,354127,Boggle First Words
1294,154633,Clue
1294,130592,Clue
1294,391824,Clue Conspiracy
1294,353206,Clue Diced!
1294,1561,Clue Master Detective
1294,4928,Clue: 50th Anniversary Edition
1294,368128,CLUE: Critical Role
1294,362019,Clue: Dexter
1294,37589,Clue: Discover the Secrets
1294,353426,Clue: Disney Villains
1294,180147,Clue: Doctor Who
1294,314126,Clue: Downton Abbey
1294,359135,Clue: Finding Nemo
1294,198328,Clue: Game of Thrones
1294,400877,Clue: Giant Edition
1294,38026,Clue: Harry Potter Edition
1294,274151,CLUE: IT
1294,345582,Clue: Liars Edition
1294,264717,Clue: Lost in Vegas
1294,326569,Clue: North Pole Edition
1294,330210,Clue: Rivals Edition
1294,315898,Clue: Silver Line
1294,214224,Clue: Star Wars
1294,5467,Clue: The Haunted Mansion
1294,55222,Clue: The Office
1294,241014,Clue: The Walking Dead
1294,230121,Clue: Tim Burton's The Nightmare Before Christmas
1294,109296,CLUE: World of Harry Potter
1294,352782,Cluedo Batman Edition
1294,296297,Guess Who? Clue Game
1294,27663,Junior Cluedo
1294,13682,Travel Clue
1299,25984,Trivial Pursuit: Genus IV – Canadian Edition
1299,94941,Trivial Pursuit: Genus Editie
1301,124742,Android: Netrunner
1304,175508,Credo!: The Game of the Early Church
1305,68182,Isla Dorada
1310,110,Auf Achse
1321,95807,Catch the Match Duo
1324,214,Café International
1333,1961,5 Alive
1333,314892,5 Alive / Uno
1333,7803,O'NO 99
1334,200,Entdecker
1339,209812,Calabozo: La aventura de los anillos
1339,1370,The Classic Dungeon
1339,2301,The New Dungeon!
1339,135672,Star Wars: El Imperio Contraataca
1350,135557,Wizard's Brew
1353,376700,Time's Up! 21st Anniversary Edition
1353,46158,Time's Up! Academy
1353,37141,Time's Up! Deluxe
1353,38713,Time's Up! Edición Amarilla
1353,57660,Time's Up! Edición Azul
1353,400733,Time's Up! Family Edition
1353,174219,Time's Up! Kids
1353,230262,Time's Up! Party Edition
1353,36553,Time's Up! Title Recall!
1367,105,Colossal Arena
1370,1339,Dungeon!
1373,1375,Guadalcanal
1375,1373,Midway
1376,235468,Templari
1381,355627,Pokémon All Stars Get Everyone & Battle Game
1382,383,Turf Horse Racing
1401,102259,Manoover Plus
1405,623,Swashbuckler: A Game of Swordplay and Derring-do
1406,391742,Monopoly Chance
1406,41186,Monopoly City
1406,356071,Monopoly Crooked Cash
1406,40398,Monopoly Deal Card Game
1406,387838,Monopoly Dungeons & Dragons: Honor Among Thieves
1406,145842,Monopoly Empire
1406,265297,Monopoly for Millennials
1406,230408,Monopoly Gamer
1406,201890,Monopoly Jackpot
1406,296341,Monopoly Jenga
1406,295391,Monopoly L.O.L. Surprise!
1406,363937,Monopoly Magyarország
1406,66213,Monopoly Revolution
1406,391992,Monopoly Scrabble
1406,385660,Monopoly Travel World Tour
1406,6964,Monopoly: Dog Artist
1406,367996,Monopoly: DPR Construction 25th Anniversary Edition
1406,400857,Monopoly: Giant Edition
1406,191133,Monopoly: Here & Now World Edition
1406,407190,Monopoly: Mandai
1406,402511,Monopoly: National Parks Special Edition
1406,310883,Monopoly: Rivals Edition
1406,265210,Monopoly: Sailor Moon
1406,24146,Monopoly: Snoopy It's A Dog's Life
1406,351967,Monopoly: Tex
1406,24764,Monopoly: The Mega Edition
1406,289363,Ms. Monopoly
1406,364269,My First Monopoly Game
1406,158867,Fortune
1406,29316,The Landlord's Game
1410,9454,Double Trouble
1410,327898,The Game of Life Pop-O-Matic Trouble Game
1410,245107,Junior Kimble
1410,289231,Kimble Twist
1410,64610,Star Wars R2-D2 is in Trouble
1410,297594,Trouble Game: Star Wars Edition
1410,386779,Trouble: Across The Spider-Verse Part One
1412,31070,Horse Fair Card Game
1412,310031,Whale Riders: The Card Game
1419,21047,Strat-O-Sphere
1431,31198,War at Sea (Third Edition)
1431,32234,The War At Sea
1436,865,Landslide
1439,234372,Plitsch-Platsch Pinguin: Happy Meal Edition
1444,21551,SPQR (Deluxe Edition)
1463,254498,Girl Genius: The Works
1463,254504,Girl Genius: The Works – Castle Heterodyne
1463,254500,Girl Genius: The Works – Castle Wulfenbach
1463,254502,Girl Genius: The Works – Master Payne's Circus of Adventure
1463,254505,Girl Genius: The Works – The Siege of Mechanicsburg
1463,1627,XXXenophile
1465,25866,Wizard Junior
1465,373250,Wizard Promospel
1465,286547,Wizard Würfelspiel
1465,388340,Wizard: Camelot Edition
1465,191475,Wizard: Jubiläumsedition
1472,146997,Five Crowns Junior
1472,179204,Five Crowns Mini Round
1473,1722,Caesar's Legions
1475,12929,Careers for Girls
1476,38974,The Entrepreneur Card Game
1477,8679,Days of Decision III
1477,8666,Days of Decision
1478,97,Conquest of the Empire
1480,127543,King of Kings
1491,13884,The Scepter of Zavandor
1496,263301,Imperium Romanum
1496,8740,Imperium Romanum: The Clash of Legions
1498,3226,Bowl Bound
1500,154008,The 7th Dwarf
1512,167723,Bin'Fa: The Tao of War
1515,59602,Upwords Deluxe
1536,258725,Lord of the Fries: Superdeluxe Edition
1538,47694,Verzekeringsspel
1540,296694,BattleTech: A Game of Armored Combat
1540,31759,BattleTech: Introductory Box Set
1542,1946,Ali Baba
1544,163,Balderdash
1561,1294,Clue
1563,283,Advanced Third Reich
