game_id,id,value
4554,1050,Ancient
4555,1010,Fantasy
4555,1031,Racing
4556,1019,Wargame
4556,1049,World War II
4558,2650,Aviation / Flight
4558,1002,Card Game
4558,1017,Dice
4558,1094,Educational
4558,1011,Transportation
4559,1002,Card Game
4560,1002,Card Game
4560,1041,Children's Game
4560,1031,Racing
4561,1030,Party Game
4561,1027,Trivia
4562,1021,Economic
4562,1034,Trains
4563,1089,Animals
4564,1048,American Civil War
4564,1102,Civil War
4564,2710,Post-Napoleonic
4564,1019,Wargame
4566,1041,Children's Game
4566,1031,Racing
4567,1023,Bluffing
4567,1002,Card Game
4567,1027,Trivia
4568,1002,Card Game
4569,1030,Party Game
4570,1030,Party Game
4570,1025,Word Game
4571,1094,Educational
4571,1113,Space Exploration
4572,1009,Abstract Strategy
4573,1021,Economic
4574,1030,Party Game
4574,1025,Word Game
4575,1009,Abstract Strategy
4576,1002,Card Game
4576,1040,Murder/Mystery
4577,1064,Movies / TV / Radio theme
4577,1027,Trivia
4578,1009,Abstract Strategy
4579,1023,Bluffing
4579,1002,Card Game
4579,1046,Fighting
4579,1008,Nautical
4579,1090,Pirates
4580,1002,Card Game
4580,1079,Humor
4581,1021,Economic
4582,1009,Abstract Strategy
4582,1050,Ancient
4583,1002,Card Game
4584,1022,Adventure
4584,1017,Dice
4584,1046,Fighting
4584,1064,Movies / TV / Radio theme
4584,1093,Novel-based
4584,1081,Spies/Secret Agents
4585,1017,Dice
4585,1031,Racing
4585,1011,Transportation
4586,1041,Children's Game
4586,1017,Dice
4587,1032,Action / Dexterity
4587,1030,Party Game
4587,1027,Trivia
4588,1021,Economic
4589,1064,Movies / TV / Radio theme
4590,1002,Card Game
4591,1025,Word Game
4592,1002,Card Game
4592,1001,Political
4593,1023,Bluffing
4593,1002,Card Game
4594,1046,Fighting
4594,1035,Medieval
4594,1047,Miniatures
4594,1019,Wargame
4595,1021,Economic
4596,1032,Action / Dexterity
4596,1030,Party Game
4596,1027,Trivia
4597,1002,Card Game
4597,1044,Collectible Components
4598,1025,Word Game
4599,1032,Action / Dexterity
4599,1041,Children's Game
4600,1031,Racing
4602,1025,Word Game
4603,1023,Bluffing
4603,1002,Card Game
4603,1039,Deduction
4603,1079,Humor
4604,1002,Card Game
4604,1079,Humor
4606,1023,Bluffing
4606,1039,Deduction
4606,1017,Dice
4606,1079,Humor
4606,1059,Maze
4606,1045,Memory
4606,1026,Negotiation
4606,1016,Science Fiction
4607,1009,Abstract Strategy
4608,1038,Sports
4609,1002,Card Game
4610,1010,Fantasy
4610,1046,Fighting
4610,1093,Novel-based
4611,1035,Medieval
4611,1028,Puzzle
4612,1002,Card Game
4612,1079,Humor
4612,1045,Memory
4612,1030,Party Game
4612,1038,Sports
4613,1021,Economic
4613,1034,Trains
4613,1011,Transportation
4614,1032,Action / Dexterity
4614,1041,Children's Game
4614,1094,Educational
4614,1072,Electronic
4614,1045,Memory
4614,1026,Negotiation
4614,1030,Party Game
4616,1009,Abstract Strategy
4616,1089,Animals
4617,1022,Adventure
4617,1021,Economic
4617,1046,Fighting
4617,1008,Nautical
4617,1011,Transportation
4618,1021,Economic
4620,1094,Educational
4620,1045,Memory
4620,1037,Real-time
4621,1064,Movies / TV / Radio theme
4621,1081,Spies/Secret Agents
4621,1011,Transportation
4623,2650,Aviation / Flight
4623,1069,Modern Warfare
4623,1019,Wargame
4623,1049,World War II
4624,1032,Action / Dexterity
4624,1072,Electronic
4625,1016,Science Fiction
4625,1019,Wargame
4626,1002,Card Game
4626,1035,Medieval
4627,1016,Science Fiction
4627,1019,Wargame
4628,1041,Children's Game
4629,1041,Children's Game
4629,1017,Dice
4629,1031,Racing
4630,1072,Electronic
4630,1047,Miniatures
4630,1016,Science Fiction
4630,1019,Wargame
4632,1002,Card Game
4632,1024,Horror
4633,1002,Card Game
4634,1117,Book
4634,1046,Fighting
4634,1016,Science Fiction
4635,1022,Adventure
4635,1010,Fantasy
4635,1046,Fighting
4636,1009,Abstract Strategy
4636,1023,Bluffing
4636,1039,Deduction
4636,1036,Prehistoric
4637,1089,Animals
4637,1041,Children's Game
4637,1031,Racing
4638,1002,Card Game
4638,1044,Collectible Components
4638,1010,Fantasy
4639,1044,Collectible Components
4639,1017,Dice
4639,1010,Fantasy
4641,1089,Animals
4641,1041,Children's Game
4641,1021,Economic
4641,1094,Educational
4641,1013,Farming
4641,1031,Racing
4642,1017,Dice
4642,1038,Sports
4643,1009,Abstract Strategy
4645,1022,Adventure
4645,1010,Fantasy
4645,1019,Wargame
4646,2650,Aviation / Flight
4646,1047,Miniatures
4646,1120,Print & Play
4646,1016,Science Fiction
4646,1019,Wargame
4647,1010,Fantasy
4647,1019,Wargame
4649,1002,Card Game
4649,1017,Dice
4649,1010,Fantasy
4649,1046,Fighting
4650,1089,Animals
4650,1017,Dice
4650,1031,Racing
4650,1038,Sports
4651,1019,Wargame
4651,1049,World War II
4652,1094,Educational
4652,2145,Medical
4653,1039,Deduction
4653,1079,Humor
4653,1026,Negotiation
4653,1086,Territory Building
4654,1002,Card Game
4654,1094,Educational
4654,1079,Humor
4654,1030,Party Game
4654,1027,Trivia
4654,1025,Word Game
4655,1046,Fighting
4655,1024,Horror
4655,1079,Humor
4655,1016,Science Fiction
4656,1009,Abstract Strategy
4656,1117,Book
4657,1002,Card Game
4657,1038,Sports
4659,1030,Party Game
4660,1094,Educational
4660,1098,Number
4661,1023,Bluffing
4661,1094,Educational
4661,1079,Humor
4661,1030,Party Game
4661,1027,Trivia
4661,1025,Word Game
4662,1041,Children's Game
4662,1094,Educational
4662,1045,Memory
4662,1027,Trivia
4664,1002,Card Game
4666,2726,Age of Reason
4666,1075,American Revolutionary War
4666,1047,Miniatures
4666,1019,Wargame
4667,1002,Card Game
4667,1044,Collectible Components
4667,1051,Napoleonic
4667,1019,Wargame
4668,1072,Electronic
4668,1020,Exploration
4668,1008,Nautical
4669,1041,Children's Game
4669,1044,Collectible Components
4669,1017,Dice
4669,1010,Fantasy
4669,1064,Movies / TV / Radio theme
4669,1093,Novel-based
4670,1023,Bluffing
4670,1030,Party Game
4670,1025,Word Game
4671,1002,Card Game
4671,1079,Humor
4671,1001,Political
4671,1016,Science Fiction
4673,1094,Educational
4673,1001,Political
4673,1027,Trivia
4674,1019,Wargame
4674,1049,World War II
4675,1070,Renaissance
4675,1019,Wargame
4676,2710,Post-Napoleonic
4676,1019,Wargame
4677,1048,American Civil War
4677,1019,Wargame
4678,1022,Adventure
4678,1046,Fighting
4678,1064,Movies / TV / Radio theme
4678,1016,Science Fiction
4679,1064,Movies / TV / Radio theme
4679,1016,Science Fiction
4679,1019,Wargame
4680,1048,American Civil War
4680,1019,Wargame
4683,1019,Wargame
4683,1049,World War II
4684,1002,Card Game
4684,1021,Economic
4684,1094,Educational
4685,1009,Abstract Strategy
4687,1079,Humor
4687,1001,Political
4688,1102,Civil War
4688,1069,Modern Warfare
4688,1019,Wargame
4689,1032,Action / Dexterity
4690,1044,Collectible Components
4690,1017,Dice
4690,1010,Fantasy
4690,1046,Fighting
4692,1009,Abstract Strategy
4693,1024,Horror
4694,1064,Movies / TV / Radio theme
4694,1027,Trivia
4695,1032,Action / Dexterity
4695,1035,Medieval
4695,1047,Miniatures
4695,1019,Wargame
4696,1009,Abstract Strategy
4697,1046,Fighting
4697,1120,Print & Play
4697,1019,Wargame
4697,1049,World War II
4700,1038,Sports
4701,1041,Children's Game
4701,1031,Racing
4702,1055,American West
4702,1041,Children's Game
4702,1064,Movies / TV / Radio theme
4703,1002,Card Game
4703,1041,Children's Game
4703,1017,Dice
4703,1090,Pirates
4704,1021,Economic
4705,1039,Deduction
4705,1040,Murder/Mystery
4706,1039,Deduction
4706,1040,Murder/Mystery
4707,1039,Deduction
4707,1040,Murder/Mystery
4708,1039,Deduction
4708,1040,Murder/Mystery
4709,1039,Deduction
4709,1040,Murder/Mystery
4710,1039,Deduction
4710,1040,Murder/Mystery
4711,1039,Deduction
4711,1040,Murder/Mystery
4712,1010,Fantasy
4712,1019,Wargame
4713,1017,Dice
4713,1031,Racing
4724,1022,Adventure
4724,1010,Fantasy
4724,1064,Movies / TV / Radio theme
4724,1093,Novel-based
4725,1050,Ancient
4725,1035,Medieval
4725,1019,Wargame
4726,1075,American Revolutionary War
4726,1019,Wargame
4727,1039,Deduction
4727,1040,Murder/Mystery
4728,1048,American Civil War
4728,1075,American Revolutionary War
4728,1050,Ancient
4728,1002,Card Game
4728,1046,Fighting
4728,1035,Medieval
4728,1045,Memory
4728,1051,Napoleonic
4728,1070,Renaissance
4729,1002,Card Game
4729,1037,Real-time
4729,1038,Sports
4730,1039,Deduction
4730,1040,Murder/Mystery
4731,1039,Deduction
4731,1040,Murder/Mystery
4732,1046,Fighting
4732,1016,Science Fiction
4732,1019,Wargame
4733,1069,Modern Warfare
4733,1019,Wargame
4734,1046,Fighting
4734,1024,Horror
4734,1035,Medieval
4734,1019,Wargame
4735,1023,Bluffing
4735,1002,Card Game
4736,1002,Card Game
4736,1019,Wargame
4736,1049,World War II
4737,1009,Abstract Strategy
4737,1028,Puzzle
4738,1023,Bluffing
4738,1039,Deduction
4740,1008,Nautical
4740,1019,Wargame
4740,1049,World War II
4741,1117,Book
4741,1010,Fantasy
4741,1046,Fighting
4741,1047,Miniatures
4742,1094,Educational
4742,1045,Memory
4742,1027,Trivia
4743,1039,Deduction
4743,1040,Murder/Mystery
4743,1030,Party Game
4745,1002,Card Game
4745,1046,Fighting
4745,1019,Wargame
4745,1049,World War II
4746,1022,Adventure
4746,1072,Electronic
4746,1020,Exploration
4746,1010,Fantasy
4746,1059,Maze
4747,1039,Deduction
4747,1040,Murder/Mystery
4747,1030,Party Game
4748,1039,Deduction
4748,1040,Murder/Mystery
4748,1030,Party Game
4749,1039,Deduction
4749,1040,Murder/Mystery
4749,1030,Party Game
4750,1039,Deduction
4750,1040,Murder/Mystery
4750,1030,Party Game
4751,1039,Deduction
4751,1040,Murder/Mystery
4751,1030,Party Game
4752,1039,Deduction
4752,1040,Murder/Mystery
4753,1035,Medieval
4754,1089,Animals
4754,1117,Book
4754,1046,Fighting
4754,1036,Prehistoric
4754,1016,Science Fiction
4754,1019,Wargame
4755,1094,Educational
4755,1113,Space Exploration
4756,1041,Children's Game
4756,1016,Science Fiction
4757,1002,Card Game
4757,1041,Children's Game
4758,1017,Dice
4758,1084,Environmental
4758,1030,Party Game
4758,1038,Sports
4759,1017,Dice
4759,1021,Economic
4759,1094,Educational
4759,1019,Wargame
4759,1065,World War I
4760,1039,Deduction
4760,1040,Murder/Mystery
4760,1030,Party Game
4761,1039,Deduction
4761,1040,Murder/Mystery
4761,1030,Party Game
4762,1039,Deduction
4762,1040,Murder/Mystery
4764,1009,Abstract Strategy
4764,1017,Dice
4765,1022,Adventure
4765,1021,Economic
4765,1064,Movies / TV / Radio theme
4765,1097,Travel
4766,1039,Deduction
4766,1020,Exploration
4766,1064,Movies / TV / Radio theme
4766,1040,Murder/Mystery
4766,1093,Novel-based
4767,1039,Deduction
4767,1040,Murder/Mystery
4767,1093,Novel-based
4767,1034,Trains
4769,1008,Nautical
4769,1019,Wargame
4769,1065,World War I
4770,1044,Collectible Components
4770,1017,Dice
4770,1064,Movies / TV / Radio theme
4770,1016,Science Fiction
4771,1089,Animals
4771,1017,Dice
4772,1035,Medieval
4772,1019,Wargame
4773,1050,Ancient
4773,1001,Political
4773,1120,Print & Play
4773,1019,Wargame
4774,1046,Fighting
4774,1019,Wargame
4774,1049,World War II
4776,1008,Nautical
4776,1090,Pirates
4776,1031,Racing
4777,1023,Bluffing
4777,1002,Card Game
4777,1038,Sports
4778,1047,Miniatures
4778,1069,Modern Warfare
4778,1019,Wargame
4779,1021,Economic
4780,1002,Card Game
4780,1010,Fantasy
4780,1093,Novel-based
4781,1039,Deduction
4781,1072,Electronic
4781,1008,Nautical
4782,1039,Deduction
4782,1040,Murder/Mystery
4784,1032,Action / Dexterity
4784,1041,Children's Game
4784,1038,Sports
4785,1039,Deduction
4785,1040,Murder/Mystery
4787,1041,Children's Game
4787,1064,Movies / TV / Radio theme
4788,1009,Abstract Strategy
4788,1098,Number
4789,1030,Party Game
4789,1027,Trivia
4790,1030,Party Game
4790,1027,Trivia
4791,1025,Word Game
4792,1032,Action / Dexterity
4792,1041,Children's Game
4793,1030,Party Game
4793,1025,Word Game
4794,2726,Age of Reason
4794,1019,Wargame
4797,1032,Action / Dexterity
4797,1027,Trivia
4798,1027,Trivia
4799,1022,Adventure
4799,1044,Collectible Components
4799,1017,Dice
4799,1010,Fantasy
4799,1046,Fighting
4802,2725,Pike and Shot
4802,1001,Political
4802,1019,Wargame
4803,1039,Deduction
4803,1040,Murder/Mystery
4804,1039,Deduction
4804,1040,Murder/Mystery
4805,1039,Deduction
4805,1040,Murder/Mystery
4806,1039,Deduction
4806,1040,Murder/Mystery
4808,2650,Aviation / Flight
4808,1017,Dice
4808,1049,World War II
4809,1041,Children's Game
4809,1017,Dice
4809,1064,Movies / TV / Radio theme
4809,1081,Spies/Secret Agents
4810,1009,Abstract Strategy
4810,1032,Action / Dexterity
4810,1035,Medieval
4811,1021,Economic
4811,1026,Negotiation
4811,1001,Political
4811,1016,Science Fiction
4811,1081,Spies/Secret Agents
4811,1019,Wargame
4812,1038,Sports
4812,1027,Trivia
4813,1035,Medieval
4813,1008,Nautical
4813,1026,Negotiation
4813,1019,Wargame
4814,1009,Abstract Strategy
4814,1022,Adventure
4814,1021,Economic
4814,1046,Fighting
4814,1033,Mafia
4815,1019,Wargame
4815,1049,World War II
4816,1002,Card Game
4817,1041,Children's Game
4817,1030,Party Game
4817,1037,Real-time
4817,1025,Word Game
4818,1009,Abstract Strategy
4818,1050,Ancient
4818,1001,Political
4818,1086,Territory Building
4818,1019,Wargame
4819,1039,Deduction
4819,1040,Murder/Mystery
4820,1039,Deduction
4820,1040,Murder/Mystery
4821,1039,Deduction
4821,1040,Murder/Mystery
4822,1039,Deduction
4822,1040,Murder/Mystery
4823,1039,Deduction
4823,1040,Murder/Mystery
4824,1039,Deduction
4824,1040,Murder/Mystery
4825,1039,Deduction
4825,1040,Murder/Mystery
4826,1039,Deduction
4826,1040,Murder/Mystery
4827,1039,Deduction
4827,1040,Murder/Mystery
4828,1039,Deduction
4828,1040,Murder/Mystery
4829,1039,Deduction
4829,1040,Murder/Mystery
4830,1039,Deduction
4830,1040,Murder/Mystery
4831,1038,Sports
4832,1046,Fighting
4832,1120,Print & Play
4832,1019,Wargame
4832,1065,World War I
4833,1046,Fighting
4833,1120,Print & Play
4833,1019,Wargame
4833,1065,World War I
4834,1027,Trivia
4835,1091,Korean War
4835,1069,Modern Warfare
4835,1019,Wargame
4836,1046,Fighting
4836,1019,Wargame
4836,1049,World War II
4837,1046,Fighting
4837,1019,Wargame
4837,1049,World War II
4838,1046,Fighting
4838,1019,Wargame
4838,1049,World War II
4839,1069,Modern Warfare
4839,1019,Wargame
4841,1075,American Revolutionary War
4841,1019,Wargame
4842,1010,Fantasy
4842,1031,Racing
4843,2726,Age of Reason
4843,1075,American Revolutionary War
4843,1019,Wargame
4845,1022,Adventure
4845,1041,Children's Game
4845,1064,Movies / TV / Radio theme
4845,1016,Science Fiction
4847,1010,Fantasy
4847,1082,Mythology
4847,1019,Wargame
4848,1048,American Civil War
4848,1102,Civil War
4848,2710,Post-Napoleonic
4848,1019,Wargame
4849,1030,Party Game
4851,1048,American Civil War
4851,2710,Post-Napoleonic
4851,1019,Wargame
4852,2725,Pike and Shot
4852,1019,Wargame
4853,1002,Card Game
4854,1069,Modern Warfare
4854,1008,Nautical
4854,1019,Wargame
4855,1017,Dice
4855,1031,Racing
4856,1039,Deduction
4856,1098,Number
4857,1023,Bluffing
4857,1021,Economic
4858,1009,Abstract Strategy
4859,1002,Card Game
4859,1094,Educational
4859,1025,Word Game
4860,1039,Deduction
4860,1040,Murder/Mystery
4860,1030,Party Game
4861,1044,Collectible Components
4861,1017,Dice
4861,1046,Fighting
4862,1030,Party Game
4862,1037,Real-time
4862,1027,Trivia
4864,1072,Electronic
4864,1064,Movies / TV / Radio theme
4864,1030,Party Game
4864,1027,Trivia
4866,1011,Transportation
