game_id,rank_type,rank,best_num_players,not_recommended_num_players,language_dependency,avg_rating,avg_bayes_rating,users_rated,avg_weight,total_owners,updated_at
5647,boardgame,Not Ranked,0,0,Unknown,6.69048,0,21,2.8333,120,2024-01-27 10:14:16
5647,boardgame,Not Ranked,0,0,Unknown,6.69048,0,21,2.8333,120,2024-01-27 10:14:16
5648,boardgame,Not Ranked,0,0,Unknown,5.66667,0,3,2,9,2024-01-27 10:14:16
5648,boardgame,Not Ranked,0,0,Unknown,5.66667,0,3,2,9,2024-01-27 10:14:16
5649,boardgame,23537,0,0,Unknown,4.92529,5.4859,51,1.6667,118,2024-01-27 10:14:16
5649,boardgame,23537,0,0,Unknown,4.92529,5.4859,51,1.6667,118,2024-01-27 10:14:16
5650,boardgame,25551,6,1,Extensive use of text - massive conversion needed to be playable,3.75281,5.39353,121,1.1,381,2024-01-27 10:14:16
5650,boardgame,25551,6,1,Extensive use of text - massive conversion needed to be playable,3.75281,5.39353,121,1.1,381,2024-01-27 10:14:16
5651,boardgame,4645,3,1,Some necessary text - easily memorized or small crib sheet,7.21646,5.76738,478,4.16,1115,2024-01-27 10:14:16
5651,wargames,507,3,1,Some necessary text - easily memorized or small crib sheet,7.21646,5.76738,478,4.16,1115,2024-01-27 10:14:16
5651,boardgame,4645,3,1,Some necessary text - easily memorized or small crib sheet,7.21646,5.76738,478,4.16,1115,2024-01-27 10:14:16
5651,wargames,507,3,1,Some necessary text - easily memorized or small crib sheet,7.21646,5.76738,478,4.16,1115,2024-01-27 10:14:16
5652,boardgame,Not Ranked,0,0,Unknown,5,0,5,1,21,2024-01-27 10:14:16
5652,childrensgames,Not Ranked,0,0,Unknown,5,0,5,1,21,2024-01-27 10:14:16
5652,boardgame,Not Ranked,0,0,Unknown,5,0,5,1,21,2024-01-27 10:14:16
5652,childrensgames,Not Ranked,0,0,Unknown,5,0,5,1,21,2024-01-27 10:14:16
5653,boardgame,Not Ranked,0,0,Unknown,6.5,0,2,1,20,2024-01-27 10:14:16
5653,childrensgames,Not Ranked,0,0,Unknown,6.5,0,2,1,20,2024-01-27 10:14:16
5653,boardgame,Not Ranked,0,0,Unknown,6.5,0,2,1,20,2024-01-27 10:14:16
5653,childrensgames,Not Ranked,0,0,Unknown,6.5,0,2,1,20,2024-01-27 10:14:16
5654,boardgame,Not Ranked,0,0,Unknown,2,0,3,2,29,2024-01-27 10:14:16
5654,boardgame,Not Ranked,0,0,Unknown,2,0,3,2,29,2024-01-27 10:14:16
5655,boardgame,22274,0,0,No necessary in-game text,5.34375,5.49539,32,1,64,2024-01-27 10:14:16
5655,boardgame,22274,0,0,No necessary in-game text,5.34375,5.49539,32,1,64,2024-01-27 10:14:16
5656,boardgame,11974,2,2+,Moderate in-game text - needs crib sheet or paste ups,6.19291,5.54733,182,3,726,2024-01-27 10:14:16
5656,wargames,2375,2,2+,Moderate in-game text - needs crib sheet or paste ups,6.19291,5.54733,182,3,726,2024-01-27 10:14:16
5656,boardgame,11974,2,2+,Moderate in-game text - needs crib sheet or paste ups,6.19291,5.54733,182,3,726,2024-01-27 10:14:16
5656,wargames,2375,2,2+,Moderate in-game text - needs crib sheet or paste ups,6.19291,5.54733,182,3,726,2024-01-27 10:14:16
5657,boardgame,Not Ranked,0,0,Unknown,5.17727,0,22,2,78,2024-01-27 10:14:16
5657,boardgame,Not Ranked,0,0,Unknown,5.17727,0,22,2,78,2024-01-27 10:14:16
5658,boardgame,Not Ranked,0,0,Unknown,4.23077,0,13,2,60,2024-01-27 10:14:16
5658,boardgame,Not Ranked,0,0,Unknown,4.23077,0,13,2,60,2024-01-27 10:14:16
5661,boardgame,23908,0,0,Unknown,4.97015,5.4821,67,1.6667,168,2024-01-27 10:14:16
5661,boardgame,23908,0,0,Unknown,4.97015,5.4821,67,1.6667,168,2024-01-27 10:14:16
5662,boardgame,24123,0,0,No necessary in-game text,5.16446,5.47938,121,1.6,467,2024-01-27 10:14:16
5662,abstracts,1352,0,0,No necessary in-game text,5.16446,5.47938,121,1.6,467,2024-01-27 10:14:16
5662,boardgame,24123,0,0,No necessary in-game text,5.16446,5.47938,121,1.6,467,2024-01-27 10:14:16
5662,abstracts,1352,0,0,No necessary in-game text,5.16446,5.47938,121,1.6,467,2024-01-27 10:14:16
5663,boardgame,24043,2,1,Unknown,5.00758,5.48037,66,3.8,276,2024-01-27 10:14:16
5663,abstracts,1316,2,1,Unknown,5.00758,5.48037,66,3.8,276,2024-01-27 10:14:16
5663,boardgame,24043,2,1,Unknown,5.00758,5.48037,66,3.8,276,2024-01-27 10:14:16
5663,abstracts,1316,2,1,Unknown,5.00758,5.48037,66,3.8,276,2024-01-27 10:14:16
5664,boardgame,Not Ranked,1,1,No necessary in-game text,5.88276,0,29,1.4,91,2024-01-27 10:14:16
5664,abstracts,Not Ranked,1,1,No necessary in-game text,5.88276,0,29,1.4,91,2024-01-27 10:14:16
5664,boardgame,Not Ranked,1,1,No necessary in-game text,5.88276,0,29,1.4,91,2024-01-27 10:14:16
5664,abstracts,Not Ranked,1,1,No necessary in-game text,5.88276,0,29,1.4,91,2024-01-27 10:14:16
5665,boardgame,Not Ranked,0,0,Unknown,6,0,2,2,3,2024-01-27 10:14:16
5665,boardgame,Not Ranked,0,0,Unknown,6,0,2,2,3,2024-01-27 10:14:16
5666,boardgame,22572,2,5,No necessary in-game text,5.03947,5.49362,38,1,75,2024-01-27 10:14:16
5666,boardgame,22572,2,5,No necessary in-game text,5.03947,5.49362,38,1,75,2024-01-27 10:14:16
5667,boardgame,Not Ranked,0,0,Unknown,4.66923,0,13,1.25,49,2024-01-27 10:14:16
5667,boardgame,Not Ranked,0,0,Unknown,4.66923,0,13,1.25,49,2024-01-27 10:14:16
5668,boardgame,13100,2,1,No necessary in-game text,5.7436,5.53889,559,1.8718,1311,2024-01-27 10:14:16
5668,abstracts,1010,2,1,No necessary in-game text,5.7436,5.53889,559,1.8718,1311,2024-01-27 10:14:16
5668,boardgame,13100,2,1,No necessary in-game text,5.7436,5.53889,559,1.8718,1311,2024-01-27 10:14:16
5668,abstracts,1010,2,1,No necessary in-game text,5.7436,5.53889,559,1.8718,1311,2024-01-27 10:14:16
5669,boardgame,18112,2,1,Unknown,6.15816,5.51435,49,2.1111,166,2024-01-27 10:14:16
5669,wargames,3382,2,1,Unknown,6.15816,5.51435,49,2.1111,166,2024-01-27 10:14:16
5669,boardgame,18112,2,1,Unknown,6.15816,5.51435,49,2.1111,166,2024-01-27 10:14:16
5669,wargames,3382,2,1,Unknown,6.15816,5.51435,49,2.1111,166,2024-01-27 10:14:16
5670,boardgame,Not Ranked,4,1,Unknown,5.45,0,20,2,75,2024-01-27 10:14:16
5670,boardgame,Not Ranked,4,1,Unknown,5.45,0,20,2,75,2024-01-27 10:14:16
5672,boardgame,Not Ranked,0,0,Unknown,4.45833,0,24,2,60,2024-01-27 10:14:16
5672,boardgame,Not Ranked,0,0,Unknown,4.45833,0,24,2,60,2024-01-27 10:14:16
5673,boardgame,Not Ranked,0,0,Unknown,3.5,0,2,2,8,2024-01-27 10:14:16
5673,boardgame,Not Ranked,0,0,Unknown,3.5,0,2,2,8,2024-01-27 10:14:16
5674,boardgame,Not Ranked,0,0,Unknown,4.625,0,8,2,24,2024-01-27 10:14:16
5674,abstracts,Not Ranked,0,0,Unknown,4.625,0,8,2,24,2024-01-27 10:14:16
5674,boardgame,Not Ranked,0,0,Unknown,4.625,0,8,2,24,2024-01-27 10:14:16
5674,abstracts,Not Ranked,0,0,Unknown,4.625,0,8,2,24,2024-01-27 10:14:16
5675,boardgame,24078,1,1,No necessary in-game text,4.69537,5.48003,54,1.125,126,2024-01-27 10:14:16
5675,boardgame,24078,1,1,No necessary in-game text,4.69537,5.48003,54,1.125,126,2024-01-27 10:14:16
5676,boardgame,Not Ranked,0,0,Unknown,3.66667,0,3,0,8,2024-01-27 10:14:16
5676,boardgame,Not Ranked,0,0,Unknown,3.66667,0,3,0,8,2024-01-27 10:14:16
5677,boardgame,5954,2,2+,Moderate in-game text - needs crib sheet or paste ups,7.27785,5.68074,243,2.2105,550,2024-01-27 10:14:16
5677,wargames,633,2,2+,Moderate in-game text - needs crib sheet or paste ups,7.27785,5.68074,243,2.2105,550,2024-01-27 10:14:16
5677,boardgame,5954,2,2+,Moderate in-game text - needs crib sheet or paste ups,7.27785,5.68074,243,2.2105,550,2024-01-27 10:14:16
5677,wargames,633,2,2+,Moderate in-game text - needs crib sheet or paste ups,7.27785,5.68074,243,2.2105,550,2024-01-27 10:14:16
5678,boardgame,22028,0,0,Unknown,5.90978,5.49687,46,1.4,99,2024-01-27 10:14:16
5678,boardgame,22028,0,0,Unknown,5.90978,5.49687,46,1.4,99,2024-01-27 10:14:16
5679,boardgame,22060,4,1,Unknown,5.60811,5.49668,37,1,103,2024-01-27 10:14:16
5679,boardgame,22060,4,1,Unknown,5.60811,5.49668,37,1,103,2024-01-27 10:14:16
5680,boardgame,5684,2,2+,Moderate in-game text - needs crib sheet or paste ups,7.14381,5.69545,294,3.122,879,2024-01-27 10:14:16
5680,wargames,637,2,2+,Moderate in-game text - needs crib sheet or paste ups,7.14381,5.69545,294,3.122,879,2024-01-27 10:14:16
5680,boardgame,5684,2,2+,Moderate in-game text - needs crib sheet or paste ups,7.14381,5.69545,294,3.122,879,2024-01-27 10:14:16
5680,wargames,637,2,2+,Moderate in-game text - needs crib sheet or paste ups,7.14381,5.69545,294,3.122,879,2024-01-27 10:14:16
5681,boardgame,Not Ranked,0,0,Unknown,5.35294,0,17,2,109,2024-01-27 10:14:16
5681,boardgame,Not Ranked,0,0,Unknown,5.35294,0,17,2,109,2024-01-27 10:14:16
5682,boardgame,Not Ranked,0,0,Unknown,3.85909,0,22,1.6667,79,2024-01-27 10:14:16
5682,abstracts,Not Ranked,0,0,Unknown,3.85909,0,22,1.6667,79,2024-01-27 10:14:16
5682,boardgame,Not Ranked,0,0,Unknown,3.85909,0,22,1.6667,79,2024-01-27 10:14:16
5682,abstracts,Not Ranked,0,0,Unknown,3.85909,0,22,1.6667,79,2024-01-27 10:14:16
5684,boardgame,3826,4,6,No necessary in-game text,7.51802,5.85065,416,4.2432,443,2024-01-27 10:14:16
5684,strategygames,1522,4,6,No necessary in-game text,7.51802,5.85065,416,4.2432,443,2024-01-27 10:14:16
5684,boardgame,3826,4,6,No necessary in-game text,7.51802,5.85065,416,4.2432,443,2024-01-27 10:14:16
5684,strategygames,1522,4,6,No necessary in-game text,7.51802,5.85065,416,4.2432,443,2024-01-27 10:14:16
5685,boardgame,Not Ranked,1,1,Unknown,4.4216,0,25,1.6,90,2024-01-27 10:14:16
5685,childrensgames,Not Ranked,1,1,Unknown,4.4216,0,25,1.6,90,2024-01-27 10:14:16
5685,boardgame,Not Ranked,1,1,Unknown,4.4216,0,25,1.6,90,2024-01-27 10:14:16
5685,childrensgames,Not Ranked,1,1,Unknown,4.4216,0,25,1.6,90,2024-01-27 10:14:16
5686,boardgame,6871,2,1,No necessary in-game text,7.53117,5.64046,162,2.96,359,2024-01-27 10:14:16
5686,wargames,822,2,1,No necessary in-game text,7.53117,5.64046,162,2.96,359,2024-01-27 10:14:16
5686,boardgame,6871,2,1,No necessary in-game text,7.53117,5.64046,162,2.96,359,2024-01-27 10:14:16
5686,wargames,822,2,1,No necessary in-game text,7.53117,5.64046,162,2.96,359,2024-01-27 10:14:16
5687,boardgame,7865,2,1,Moderate in-game text - needs crib sheet or paste ups,7.31923,5.60995,156,2.9697,356,2024-01-27 10:14:16
5687,wargames,1097,2,1,Moderate in-game text - needs crib sheet or paste ups,7.31923,5.60995,156,2.9697,356,2024-01-27 10:14:16
5687,boardgame,7865,2,1,Moderate in-game text - needs crib sheet or paste ups,7.31923,5.60995,156,2.9697,356,2024-01-27 10:14:16
5687,wargames,1097,2,1,Moderate in-game text - needs crib sheet or paste ups,7.31923,5.60995,156,2.9697,356,2024-01-27 10:14:16
5688,boardgame,22777,4,1,Unknown,5.03348,5.49214,46,1,75,2024-01-27 10:14:16
5688,boardgame,22777,4,1,Unknown,5.03348,5.49214,46,1,75,2024-01-27 10:14:16
5689,boardgame,23090,0,0,Unknown,4.80303,5.48977,33,1,56,2024-01-27 10:14:16
5689,boardgame,23090,0,0,Unknown,4.80303,5.48977,33,1,56,2024-01-27 10:14:16
5690,boardgame,24102,4,1,Unknown,4.54271,5.47972,48,1,68,2024-01-27 10:14:16
5690,boardgame,24102,4,1,Unknown,4.54271,5.47972,48,1,68,2024-01-27 10:14:16
5691,boardgame,23607,3,1,Some necessary text - easily memorized or small crib sheet,4.37667,5.48505,30,1,46,2024-01-27 10:14:16
5691,boardgame,23607,3,1,Some necessary text - easily memorized or small crib sheet,4.37667,5.48505,30,1,46,2024-01-27 10:14:16
5692,boardgame,15663,0,0,Extensive use of text - massive conversion needed to be playable,6.74444,5.52494,45,2.4444,83,2024-01-27 10:14:16
5692,wargames,2954,0,0,Extensive use of text - massive conversion needed to be playable,6.74444,5.52494,45,2.4444,83,2024-01-27 10:14:16
5692,boardgame,15663,0,0,Extensive use of text - massive conversion needed to be playable,6.74444,5.52494,45,2.4444,83,2024-01-27 10:14:16
5692,wargames,2954,0,0,Extensive use of text - massive conversion needed to be playable,6.74444,5.52494,45,2.4444,83,2024-01-27 10:14:16
5693,boardgame,Not Ranked,0,0,Unknown,4.09091,0,11,1,28,2024-01-27 10:14:16
5693,boardgame,Not Ranked,0,0,Unknown,4.09091,0,11,1,28,2024-01-27 10:14:16
5694,boardgame,12998,3,1,No necessary in-game text,6.18689,5.53957,122,1.3333,230,2024-01-27 10:14:16
5694,childrensgames,215,3,1,No necessary in-game text,6.18689,5.53957,122,1.3333,230,2024-01-27 10:14:16
5694,boardgame,12998,3,1,No necessary in-game text,6.18689,5.53957,122,1.3333,230,2024-01-27 10:14:16
5694,childrensgames,215,3,1,No necessary in-game text,6.18689,5.53957,122,1.3333,230,2024-01-27 10:14:16
5695,boardgame,Not Ranked,0,0,Unknown,4.625,0,8,1.3333,38,2024-01-27 10:14:16
5695,boardgame,Not Ranked,0,0,Unknown,4.625,0,8,1.3333,38,2024-01-27 10:14:16
5696,boardgame,Not Ranked,4,1,Unknown,6.5,0,8,2,24,2024-01-27 10:14:16
5696,boardgame,Not Ranked,4,1,Unknown,6.5,0,8,2,24,2024-01-27 10:14:16
5697,boardgame,10377,4,1,No necessary in-game text,5.80049,5.56491,622,1.0617,905,2024-01-27 10:14:16
5697,familygames,2228,4,1,No necessary in-game text,5.80049,5.56491,622,1.0617,905,2024-01-27 10:14:16
5697,boardgame,10377,4,1,No necessary in-game text,5.80049,5.56491,622,1.0617,905,2024-01-27 10:14:16
5697,familygames,2228,4,1,No necessary in-game text,5.80049,5.56491,622,1.0617,905,2024-01-27 10:14:16
5698,boardgame,7978,3,1,No necessary in-game text,7.10951,5.60666,163,3.125,545,2024-01-27 10:14:16
5698,wargames,1119,3,1,No necessary in-game text,7.10951,5.60666,163,3.125,545,2024-01-27 10:14:16
5698,boardgame,7978,3,1,No necessary in-game text,7.10951,5.60666,163,3.125,545,2024-01-27 10:14:16
5698,wargames,1119,3,1,No necessary in-game text,7.10951,5.60666,163,3.125,545,2024-01-27 10:14:16
5699,boardgame,6987,2,2+,No necessary in-game text,6.90061,5.63632,247,2.5806,702,2024-01-27 10:14:16
5699,wargames,971,2,2+,No necessary in-game text,6.90061,5.63632,247,2.5806,702,2024-01-27 10:14:16
5699,boardgame,6987,2,2+,No necessary in-game text,6.90061,5.63632,247,2.5806,702,2024-01-27 10:14:16
5699,wargames,971,2,2+,No necessary in-game text,6.90061,5.63632,247,2.5806,702,2024-01-27 10:14:16
5700,boardgame,11061,2,4+,Moderate in-game text - needs crib sheet or paste ups,6.30472,5.55658,159,3.36,667,2024-01-27 10:14:16
5700,wargames,2025,2,4+,Moderate in-game text - needs crib sheet or paste ups,6.30472,5.55658,159,3.36,667,2024-01-27 10:14:16
5700,boardgame,11061,2,4+,Moderate in-game text - needs crib sheet or paste ups,6.30472,5.55658,159,3.36,667,2024-01-27 10:14:16
5700,wargames,2025,2,4+,Moderate in-game text - needs crib sheet or paste ups,6.30472,5.55658,159,3.36,667,2024-01-27 10:14:16
5701,boardgame,14464,2,5,Moderate in-game text - needs crib sheet or paste ups,6.62419,5.53064,62,2.375,243,2024-01-27 10:14:16
5701,wargames,2658,2,5,Moderate in-game text - needs crib sheet or paste ups,6.62419,5.53064,62,2.375,243,2024-01-27 10:14:16
5701,boardgame,14464,2,5,Moderate in-game text - needs crib sheet or paste ups,6.62419,5.53064,62,2.375,243,2024-01-27 10:14:16
5701,wargames,2658,2,5,Moderate in-game text - needs crib sheet or paste ups,6.62419,5.53064,62,2.375,243,2024-01-27 10:14:16
5702,boardgame,10091,2,2+,Some necessary text - easily memorized or small crib sheet,7.15521,5.56875,96,2.7333,496,2024-01-27 10:14:16
5702,wargames,1509,2,2+,Some necessary text - easily memorized or small crib sheet,7.15521,5.56875,96,2.7333,496,2024-01-27 10:14:16
5702,boardgame,10091,2,2+,Some necessary text - easily memorized or small crib sheet,7.15521,5.56875,96,2.7333,496,2024-01-27 10:14:16
5702,wargames,1509,2,2+,Some necessary text - easily memorized or small crib sheet,7.15521,5.56875,96,2.7333,496,2024-01-27 10:14:16
5704,boardgame,16933,3,1,No necessary in-game text,5.64284,5.51913,328,1.2703,443,2024-01-27 10:14:16
5704,childrensgames,448,3,1,No necessary in-game text,5.64284,5.51913,328,1.2703,443,2024-01-27 10:14:16
5704,boardgame,16933,3,1,No necessary in-game text,5.64284,5.51913,328,1.2703,443,2024-01-27 10:14:16
5704,childrensgames,448,3,1,No necessary in-game text,5.64284,5.51913,328,1.2703,443,2024-01-27 10:14:16
5705,boardgame,Not Ranked,0,0,Unknown,3.64286,0,14,0,25,2024-01-27 10:14:16
5705,boardgame,Not Ranked,0,0,Unknown,3.64286,0,14,0,25,2024-01-27 10:14:16
5706,boardgame,Not Ranked,0,0,Unknown,9,0,2,0,7,2024-01-27 10:14:16
5706,childrensgames,Not Ranked,0,0,Unknown,9,0,2,0,7,2024-01-27 10:14:16
5706,boardgame,Not Ranked,0,0,Unknown,9,0,2,0,7,2024-01-27 10:14:16
5706,childrensgames,Not Ranked,0,0,Unknown,9,0,2,0,7,2024-01-27 10:14:16
5707,boardgame,18780,4,1,No necessary in-game text,5.63606,5.51148,180,1,526,2024-01-27 10:14:16
5707,childrensgames,451,4,1,No necessary in-game text,5.63606,5.51148,180,1,526,2024-01-27 10:14:16
5707,boardgame,18780,4,1,No necessary in-game text,5.63606,5.51148,180,1,526,2024-01-27 10:14:16
5707,childrensgames,451,4,1,No necessary in-game text,5.63606,5.51148,180,1,526,2024-01-27 10:14:16
5708,boardgame,Not Ranked,0,0,Unknown,5.74259,0,27,1,70,2024-01-27 10:14:16
5708,boardgame,Not Ranked,0,0,Unknown,5.74259,0,27,1,70,2024-01-27 10:14:16
5709,boardgame,23066,2,1,No necessary in-game text,5.5072,5.48999,413,1.3846,779,2024-01-27 10:14:16
5709,familygames,2837,2,1,No necessary in-game text,5.5072,5.48999,413,1.3846,779,2024-01-27 10:14:16
5709,boardgame,23066,2,1,No necessary in-game text,5.5072,5.48999,413,1.3846,779,2024-01-27 10:14:16
5709,familygames,2837,2,1,No necessary in-game text,5.5072,5.48999,413,1.3846,779,2024-01-27 10:14:16
5710,boardgame,Not Ranked,4,1,Extensive use of text - massive conversion needed to be playable,4.81818,0,11,1,29,2024-01-27 10:14:16
5710,boardgame,Not Ranked,4,1,Extensive use of text - massive conversion needed to be playable,4.81818,0,11,1,29,2024-01-27 10:14:16
5711,boardgame,6717,4,1,No necessary in-game text,6.41756,5.64608,406,1.3182,754,2024-01-27 10:14:16
5711,partygames,412,4,1,No necessary in-game text,6.41756,5.64608,406,1.3182,754,2024-01-27 10:14:16
5711,familygames,1755,4,1,No necessary in-game text,6.41756,5.64608,406,1.3182,754,2024-01-27 10:14:16
5711,boardgame,6717,4,1,No necessary in-game text,6.41756,5.64608,406,1.3182,754,2024-01-27 10:14:16
5711,partygames,412,4,1,No necessary in-game text,6.41756,5.64608,406,1.3182,754,2024-01-27 10:14:16
5711,familygames,1755,4,1,No necessary in-game text,6.41756,5.64608,406,1.3182,754,2024-01-27 10:14:16
5712,boardgame,Not Ranked,0,0,Unknown,3.86364,0,11,1.5,39,2024-01-27 10:14:16
5712,boardgame,Not Ranked,0,0,Unknown,3.86364,0,11,1.5,39,2024-01-27 10:14:16
5713,boardgame,Not Ranked,3,1,Moderate in-game text - needs crib sheet or paste ups,5.66818,0,22,0,53,2024-01-27 10:14:16
5713,boardgame,Not Ranked,3,1,Moderate in-game text - needs crib sheet or paste ups,5.66818,0,22,0,53,2024-01-27 10:14:16
5715,boardgame,22653,4,7,No necessary in-game text,5.45189,5.49298,132,1.4167,277,2024-01-27 10:14:16
5715,boardgame,22653,4,7,No necessary in-game text,5.45189,5.49298,132,1.4167,277,2024-01-27 10:14:16
5716,boardgame,1495,2,1,No necessary in-game text,6.67292,6.36557,6026,1.4588,6366,2024-01-27 10:14:16
5716,familygames,462,2,1,No necessary in-game text,6.67292,6.36557,6026,1.4588,6366,2024-01-27 10:14:16
5716,boardgame,1495,2,1,No necessary in-game text,6.67292,6.36557,6026,1.4588,6366,2024-01-27 10:14:16
5716,familygames,462,2,1,No necessary in-game text,6.67292,6.36557,6026,1.4588,6366,2024-01-27 10:14:16
5717,boardgame,24132,0,0,Unknown,4.125,5.47923,32,1,127,2024-01-27 10:14:16
5717,boardgame,24132,0,0,Unknown,4.125,5.47923,32,1,127,2024-01-27 10:14:16
5718,boardgame,9457,2,4+,Moderate in-game text - needs crib sheet or paste ups,6.10103,5.57816,358,1.0455,603,2024-01-27 10:14:16
5718,childrensgames,252,2,4+,Moderate in-game text - needs crib sheet or paste ups,6.10103,5.57816,358,1.0455,603,2024-01-27 10:14:16
5718,boardgame,9457,2,4+,Moderate in-game text - needs crib sheet or paste ups,6.10103,5.57816,358,1.0455,603,2024-01-27 10:14:16
5718,childrensgames,252,2,4+,Moderate in-game text - needs crib sheet or paste ups,6.10103,5.57816,358,1.0455,603,2024-01-27 10:14:16
5719,boardgame,Not Ranked,0,0,Unknown,4.5,0,12,1,51,2024-01-27 10:14:16
5719,childrensgames,Not Ranked,0,0,Unknown,4.5,0,12,1,51,2024-01-27 10:14:16
5719,boardgame,Not Ranked,0,0,Unknown,4.5,0,12,1,51,2024-01-27 10:14:16
5719,childrensgames,Not Ranked,0,0,Unknown,4.5,0,12,1,51,2024-01-27 10:14:16
5720,boardgame,Not Ranked,1,1+,Unknown,5.08333,0,12,3,54,2024-01-27 10:14:16
5720,boardgame,Not Ranked,1,1+,Unknown,5.08333,0,12,3,54,2024-01-27 10:14:16
5721,boardgame,Not Ranked,2,1,Unknown,5.92593,0,27,1,44,2024-01-27 10:14:16
5721,boardgame,Not Ranked,2,1,Unknown,5.92593,0,27,1,44,2024-01-27 10:14:16
5722,boardgame,Not Ranked,0,0,Unknown,3,0,1,1,2,2024-01-27 10:14:16
5722,boardgame,Not Ranked,0,0,Unknown,3,0,1,1,2,2024-01-27 10:14:16
5723,boardgame,16787,4,1,Extensive use of text - massive conversion needed to be playable,6.43958,5.51985,48,2.2857,128,2024-01-27 10:14:16
5723,wargames,3213,4,1,Extensive use of text - massive conversion needed to be playable,6.43958,5.51985,48,2.2857,128,2024-01-27 10:14:16
5723,boardgame,16787,4,1,Extensive use of text - massive conversion needed to be playable,6.43958,5.51985,48,2.2857,128,2024-01-27 10:14:16
5723,wargames,3213,4,1,Extensive use of text - massive conversion needed to be playable,6.43958,5.51985,48,2.2857,128,2024-01-27 10:14:16
5724,boardgame,17922,2,1,Moderate in-game text - needs crib sheet or paste ups,5.79154,5.51507,130,2.75,313,2024-01-27 10:14:16
5724,wargames,3516,2,1,Moderate in-game text - needs crib sheet or paste ups,5.79154,5.51507,130,2.75,313,2024-01-27 10:14:16
5724,boardgame,17922,2,1,Moderate in-game text - needs crib sheet or paste ups,5.79154,5.51507,130,2.75,313,2024-01-27 10:14:16
5724,wargames,3516,2,1,Moderate in-game text - needs crib sheet or paste ups,5.79154,5.51507,130,2.75,313,2024-01-27 10:14:16
5725,boardgame,16351,4,1,Moderate in-game text - needs crib sheet or paste ups,5.95711,5.52163,157,1.625,354,2024-01-27 10:14:16
5725,familygames,2613,4,1,Moderate in-game text - needs crib sheet or paste ups,5.95711,5.52163,157,1.625,354,2024-01-27 10:14:16
5725,boardgame,16351,4,1,Moderate in-game text - needs crib sheet or paste ups,5.95711,5.52163,157,1.625,354,2024-01-27 10:14:16
5725,familygames,2613,4,1,Moderate in-game text - needs crib sheet or paste ups,5.95711,5.52163,157,1.625,354,2024-01-27 10:14:16
5726,boardgame,Not Ranked,0,0,Unknown,5.29444,0,18,1,84,2024-01-27 10:14:16
5726,boardgame,Not Ranked,0,0,Unknown,5.29444,0,18,1,84,2024-01-27 10:14:16
5727,boardgame,15776,2,1,Moderate in-game text - needs crib sheet or paste ups,6.38788,5.52438,66,1.875,224,2024-01-27 10:14:16
5727,wargames,2955,2,1,Moderate in-game text - needs crib sheet or paste ups,6.38788,5.52438,66,1.875,224,2024-01-27 10:14:16
5727,boardgame,15776,2,1,Moderate in-game text - needs crib sheet or paste ups,6.38788,5.52438,66,1.875,224,2024-01-27 10:14:16
5727,wargames,2955,2,1,Moderate in-game text - needs crib sheet or paste ups,6.38788,5.52438,66,1.875,224,2024-01-27 10:14:16
5728,boardgame,14191,5,1,Moderate in-game text - needs crib sheet or paste ups,7.26667,5.53232,45,4.2222,122,2024-01-27 10:14:16
5728,wargames,2379,5,1,Moderate in-game text - needs crib sheet or paste ups,7.26667,5.53232,45,4.2222,122,2024-01-27 10:14:16
5728,boardgame,14191,5,1,Moderate in-game text - needs crib sheet or paste ups,7.26667,5.53232,45,4.2222,122,2024-01-27 10:14:16
5728,wargames,2379,5,1,Moderate in-game text - needs crib sheet or paste ups,7.26667,5.53232,45,4.2222,122,2024-01-27 10:14:16
5729,boardgame,Not Ranked,4,1,Unknown,4.35862,0,29,1,105,2024-01-27 10:14:16
5729,boardgame,Not Ranked,4,1,Unknown,4.35862,0,29,1,105,2024-01-27 10:14:16
5733,boardgame,15173,2,1,Moderate in-game text - needs crib sheet or paste ups,6.01731,5.5271,104,2,252,2024-01-27 10:14:16
5733,wargames,3144,2,1,Moderate in-game text - needs crib sheet or paste ups,6.01731,5.5271,104,2,252,2024-01-27 10:14:16
5733,boardgame,15173,2,1,Moderate in-game text - needs crib sheet or paste ups,6.01731,5.5271,104,2,252,2024-01-27 10:14:16
5733,wargames,3144,2,1,Moderate in-game text - needs crib sheet or paste ups,6.01731,5.5271,104,2,252,2024-01-27 10:14:16
5734,boardgame,Not Ranked,0,0,Unknown,6.03333,0,15,2,51,2024-01-27 10:14:16
5734,boardgame,Not Ranked,0,0,Unknown,6.03333,0,15,2,51,2024-01-27 10:14:16
5735,boardgame,21956,0,0,Unknown,5.47234,5.49731,47,1.5,147,2024-01-27 10:14:16
5735,boardgame,21956,0,0,Unknown,5.47234,5.49731,47,1.5,147,2024-01-27 10:14:16
5736,boardgame,10698,1,2+,Some necessary text - easily memorized or small crib sheet,6.28871,5.56045,186,2.08,459,2024-01-27 10:14:17
5736,wargames,2109,1,2+,Some necessary text - easily memorized or small crib sheet,6.28871,5.56045,186,2.08,459,2024-01-27 10:14:17
5736,boardgame,10698,1,2+,Some necessary text - easily memorized or small crib sheet,6.28871,5.56045,186,2.08,459,2024-01-27 10:14:17
5736,wargames,2109,1,2+,Some necessary text - easily memorized or small crib sheet,6.28871,5.56045,186,2.08,459,2024-01-27 10:14:17
5737,boardgame,1180,4,1,No necessary in-game text,6.98381,6.5063,4504,2.7097,5379,2024-01-27 10:14:17
