game_id,value
221,Dice Rolling
221,Simultaneous Action Selection
222,Open Drafting
222,Set Collection
223,Network and Route Building
223,Point to Point Movement
224,Area Majority / Influence
224,Dice Rolling
224,Hand Management
226,Modular Board
226,Network and Route Building
228,Hand Management
228,Take That
229,Hand Management
229,Income
229,Investment
229,Open Drafting
229,Point to Point Movement
230,Commodity Speculation
230,Dice Rolling
230,Movement Points
230,Pick-up and Deliver
230,Point to Point Movement
230,Roll / Spin and Move
230,Solo / Solitaire Game
230,Trading
230,Variable Set-up
231,Area Movement
231,Variable Player Powers
232,Area Movement
232,Dice Rolling
232,Pick-up and Deliver
232,Trading
232,Turn Order: Auction
234,Area Majority / Influence
234,Campaign / Battle Card Driven
234,Dice Rolling
234,Events
234,Point to Point Movement
234,Simulation
235,Dice Rolling
235,Grid Movement
235,Hexagon Grid
235,Movement Points
235,Simulation
235,Solo / Solitaire Game
235,Variable Player Powers
237,Action Queue
237,Dice Rolling
237,Hexagon Grid
237,Line of Sight
237,Simulation
239,Dice Rolling
239,Grid Movement
239,Hexagon Grid
239,Movement Points
239,Ratio / Combat Results Table
239,Simulation
239,Zone of Control
240,Area Movement
240,Dice Rolling
240,Simulation
240,Stat Check Resolution
240,Voting
241,Area Movement
241,Push Your Luck
241,Simulation
242,Area Movement
242,Dice Rolling
242,Events
242,Hand Management
242,Simultaneous Action Selection
242,Trading
242,Variable Player Powers
242,Voting
243,Critical Hits and Failures
243,Dice Rolling
243,Grid Movement
243,Hexagon Grid
243,Interrupts
243,Line of Sight
243,Modular Board
243,Movement Points
243,Ratio / Combat Results Table
243,Scenario / Mission / Campaign Game
243,Secret Unit Deployment
243,Simulation
243,Variable Player Powers
243,Variable Set-up
244,Action Points
244,Action Queue
244,Betting and Bluffing
244,Dice Rolling
244,Grid Movement
244,Hexagon Grid
244,Paper-and-Pencil
244,Player Elimination
244,Push Your Luck
244,Scenario / Mission / Campaign Game
244,Variable Player Powers
247,Open Drafting
247,Set Collection
